image_id,dataset,case_name,domain,source_family,physical_group,category,delta_iou,baseline_iou,frangi_iou,historical_train_group,historical_validation_group
concrete3k::406_5.jpg,concrete3k,406_5.jpg,concrete3k,concrete3k,concrete3k::406,improved,0.05468745747892978,0.811589613679544,0.8662770711584737,False,False
concrete3k::406_8.jpg,concrete3k,406_8.jpg,concrete3k,concrete3k,concrete3k::406,improved,0.014030366464632293,0.38678485092667203,0.4008152173913043,False,False
concrete3k::406_9.jpg,concrete3k,406_9.jpg,concrete3k,concrete3k,concrete3k::406,neutral,0.005957998682495025,0.829631673334253,0.835589672016748,False,False
concrete3k::407_15.jpg,concrete3k,407_15.jpg,concrete3k,concrete3k,concrete3k::407,improved,0.05016632575053204,0.7677224736048266,0.8178887993553586,False,False
concrete3k::407_20.jpg,concrete3k,407_20.jpg,concrete3k,concrete3k,concrete3k::407,improved,0.07257473115732627,0.7263726372637264,0.7989473684210526,False,False
concrete3k::407_21.jpg,concrete3k,407_21.jpg,concrete3k,concrete3k,concrete3k::407,improved,0.019894013025108515,0.762686380152863,0.7825803931779716,False,False
concrete3k::407_26.jpg,concrete3k,407_26.jpg,concrete3k,concrete3k,concrete3k::407,neutral,0.008292196199806257,0.7997319034852547,0.808024099685061,False,False
concrete3k::407_32.jpg,concrete3k,407_32.jpg,concrete3k,concrete3k,concrete3k::407,improved,0.021519901533960106,0.8279063509149623,0.8494262524489224,False,False
concrete3k::407_38.jpg,concrete3k,407_38.jpg,concrete3k,concrete3k,concrete3k::407,neutral,0.004839197156637387,0.7923568386180786,0.797196035774716,False,False
concrete3k::407_44.jpg,concrete3k,407_44.jpg,concrete3k,concrete3k,concrete3k::407,neutral,0.008450625969803838,0.8057745368545526,0.8142251628243564,False,False
concrete3k::408_10.jpg,concrete3k,408_10.jpg,concrete3k,concrete3k,concrete3k::408,degraded,-0.031744833307609466,0.865642182433385,0.8338973491257755,False,False
concrete3k::408_27.jpg,concrete3k,408_27.jpg,concrete3k,concrete3k,concrete3k::408,degraded,-0.039956568946797,0.7808903365906623,0.7409337676438653,False,False
concrete3k::408_32.jpg,concrete3k,408_32.jpg,concrete3k,concrete3k,concrete3k::408,degraded,-0.023338114391734277,0.7887640449438202,0.765425930552086,False,False
concrete3k::408_37.jpg,concrete3k,408_37.jpg,concrete3k,concrete3k,concrete3k::408,neutral,0.008185053380782903,0.7231316725978648,0.7313167259786477,False,False
concrete3k::408_38.jpg,concrete3k,408_38.jpg,concrete3k,concrete3k,concrete3k::408,degraded,-0.020382341978745888,0.7048905644570113,0.6845082224782654,False,False
concrete3k::408_9.jpg,concrete3k,408_9.jpg,concrete3k,concrete3k,concrete3k::408,degraded,-0.033675546250302224,0.8549375153148738,0.8212619690645716,False,False
concrete3k::409_14.jpg,concrete3k,409_14.jpg,concrete3k,concrete3k,concrete3k::409,degraded,-0.026770998019563175,0.8431618569636136,0.8163908589440504,False,False
concrete3k::409_2.jpg,concrete3k,409_2.jpg,concrete3k,concrete3k,concrete3k::409,degraded,-0.07648781691472661,0.8375335120643431,0.7610456951496165,False,False
concrete3k::409_20.jpg,concrete3k,409_20.jpg,concrete3k,concrete3k,concrete3k::409,neutral,-0.004524562745831351,0.7829496330551925,0.7784250703093611,False,False
concrete3k::409_27.jpg,concrete3k,409_27.jpg,concrete3k,concrete3k,concrete3k::409,neutral,-0.0016368568500257918,0.7847735674676525,0.7831367106176267,False,False
concrete3k::409_33.jpg,concrete3k,409_33.jpg,concrete3k,concrete3k,concrete3k::409,degraded,-0.01008201748853399,0.8361940914342301,0.8261120739456961,False,False
concrete3k::409_39.jpg,concrete3k,409_39.jpg,concrete3k,concrete3k,concrete3k::409,degraded,-0.012324472149954024,0.7979051716075938,0.7855806994576398,False,False
concrete3k::409_45.jpg,concrete3k,409_45.jpg,concrete3k,concrete3k,concrete3k::409,neutral,4.020564150142292e-05,0.6672640382317802,0.6673042438732816,False,False
concrete3k::410_2.jpg,concrete3k,410_2.jpg,concrete3k,concrete3k,concrete3k::410,degraded,-0.03231444780791781,0.7577104257399342,0.7253959779320164,False,False
concrete3k::410_26.jpg,concrete3k,410_26.jpg,concrete3k,concrete3k,concrete3k::410,neutral,-0.006284204213603539,0.7943400302441131,0.7880558260305096,False,False
concrete3k::410_27.jpg,concrete3k,410_27.jpg,concrete3k,concrete3k,concrete3k::410,degraded,-0.018535317243508986,0.6903409090909091,0.6718055918474001,False,False
concrete3k::410_32.jpg,concrete3k,410_32.jpg,concrete3k,concrete3k,concrete3k::410,degraded,-0.056908335094765006,0.7906432748538011,0.7337349397590361,False,False
concrete3k::410_8.jpg,concrete3k,410_8.jpg,concrete3k,concrete3k,concrete3k::410,neutral,0.00980831962364459,0.8369803063457331,0.8467886259693777,False,False
concrete3k::412_21.jpg,concrete3k,412_21.jpg,concrete3k,concrete3k,concrete3k::412,improved,0.7823529411764706,0.0,0.7823529411764706,False,False
concrete3k::412_39.jpg,concrete3k,412_39.jpg,concrete3k,concrete3k,concrete3k::412,neutral,0.0010356801031110585,0.844866673863759,0.8459023539668701,False,False
concrete3k::412_45.jpg,concrete3k,412_45.jpg,concrete3k,concrete3k,concrete3k::412,neutral,-0.0026900056536045547,0.8668927511657482,0.8642027455121436,False,False
concrete3k::412_8.jpg,concrete3k,412_8.jpg,concrete3k,concrete3k,concrete3k::412,improved,0.015067955383709197,0.39202965708989806,0.40709761247360726,False,False
concrete3k::413_14.jpg,concrete3k,413_14.jpg,concrete3k,concrete3k,concrete3k::413,neutral,0.009263979133466993,0.8802583496218237,0.8895223287552907,False,False
concrete3k::413_20.jpg,concrete3k,413_20.jpg,concrete3k,concrete3k,concrete3k::413,neutral,-0.004744092424599833,0.8819466497300731,0.8772025573054733,False,False
concrete3k::413_3.jpg,concrete3k,413_3.jpg,concrete3k,concrete3k,concrete3k::413,degraded,-0.0665286150772999,0.7211112159230262,0.6545826008457263,False,False
concrete3k::413_8.jpg,concrete3k,413_8.jpg,concrete3k,concrete3k,concrete3k::413,improved,0.03627682051465542,0.8702178823872331,0.9064947029018885,False,False
concrete3k::415_14.jpg,concrete3k,415_14.jpg,concrete3k,concrete3k,concrete3k::415,degraded,-0.027560957453682366,0.842947793481396,0.8153868360277137,False,False
concrete3k::415_19.jpg,concrete3k,415_19.jpg,concrete3k,concrete3k,concrete3k::415,degraded,-0.06400343642611683,0.8112113402061856,0.7472079037800687,False,False
concrete3k::415_3.jpg,concrete3k,415_3.jpg,concrete3k,concrete3k,concrete3k::415,neutral,0.00014180732743607205,0.8722265472946672,0.8723683546221033,False,False
concrete3k::415_32.jpg,concrete3k,415_32.jpg,concrete3k,concrete3k,concrete3k::415,degraded,-0.025331633575955248,0.867836919592299,0.8425052860163438,False,False
concrete3k::415_44.jpg,concrete3k,415_44.jpg,concrete3k,concrete3k,concrete3k::415,degraded,-0.021816037050417902,0.5807309952326398,0.5589149581822219,False,False
concrete3k::415_8.jpg,concrete3k,415_8.jpg,concrete3k,concrete3k,concrete3k::415,improved,0.06559684684684686,0.8198198198198198,0.8854166666666666,False,False
concrete3k::416_14.jpg,concrete3k,416_14.jpg,concrete3k,concrete3k,concrete3k::416,neutral,0.0034532064056493894,0.9004708673304338,0.9039240737360832,False,False
concrete3k::416_2.jpg,concrete3k,416_2.jpg,concrete3k,concrete3k,concrete3k::416,degraded,-0.014451759227022687,0.9053524804177546,0.8909007211907319,False,False
concrete3k::416_21.jpg,concrete3k,416_21.jpg,concrete3k,concrete3k,concrete3k::416,improved,0.04257193188490904,0.7530827950675278,0.7956547269524369,False,False
concrete3k::416_27.jpg,concrete3k,416_27.jpg,concrete3k,concrete3k,concrete3k::416,improved,0.01831300824467763,0.7777448364462891,0.7960578446909667,False,False
concrete3k::416_32.jpg,concrete3k,416_32.jpg,concrete3k,concrete3k,concrete3k::416,degraded,-0.028232646683360896,0.8257400081844223,0.7975073615010614,False,False
concrete3k::416_44.jpg,concrete3k,416_44.jpg,concrete3k,concrete3k,concrete3k::416,degraded,-0.10102148193240645,0.8127957826633918,0.7117743007309854,False,False
concrete3k::417_21.jpg,concrete3k,417_21.jpg,concrete3k,concrete3k,concrete3k::417,degraded,-0.014156708624717629,0.9199302224160488,0.9057735137913312,False,False
concrete3k::417_26.jpg,concrete3k,417_26.jpg,concrete3k,concrete3k,concrete3k::417,degraded,-0.0401424567806406,0.513532087574042,0.4733896307934014,False,False
concrete3k::417_44.jpg,concrete3k,417_44.jpg,concrete3k,concrete3k,concrete3k::417,degraded,-0.04358065494305541,0.7565378775097014,0.712957222566646,False,False
concrete3k::418_20.jpg,concrete3k,418_20.jpg,concrete3k,concrete3k,concrete3k::418,neutral,-0.0056559515413983075,0.7872007999500031,0.7815448484086048,False,False
concrete3k::418_32.jpg,concrete3k,418_32.jpg,concrete3k,concrete3k,concrete3k::418,neutral,0.006491359548580489,0.6880841121495327,0.6945754716981132,False,False
concrete3k::418_44.jpg,concrete3k,418_44.jpg,concrete3k,concrete3k,concrete3k::418,degraded,-0.04167456125960323,0.8061542256343848,0.7644796643747815,False,False
concrete3k::418_8.jpg,concrete3k,418_8.jpg,concrete3k,concrete3k,concrete3k::418,degraded,-0.01689929520537492,0.7261604439959637,0.7092611487905888,False,False
concrete3k::419_21.jpg,concrete3k,419_21.jpg,concrete3k,concrete3k,concrete3k::419,neutral,-0.003758922167443335,0.7907837731390311,0.7870248509715878,False,False
concrete3k::419_38.jpg,concrete3k,419_38.jpg,concrete3k,concrete3k,concrete3k::419,degraded,-0.03516113110754371,0.8433564231738035,0.8081952920662598,False,False
concrete3k::419_44.jpg,concrete3k,419_44.jpg,concrete3k,concrete3k,concrete3k::419,degraded,-0.4400713780749874,0.710976699429514,0.2709053213545266,False,False
concrete3k::419_45.jpg,concrete3k,419_45.jpg,concrete3k,concrete3k,concrete3k::419,neutral,0.002639386320009929,0.9628489122876726,0.9654882986076825,False,False
concrete3k::420_22.jpg,concrete3k,420_22.jpg,concrete3k,concrete3k,concrete3k::420,improved,0.13200347233647824,0.7740051113545089,0.9060085836909871,False,False
concrete3k::420_25.jpg,concrete3k,420_25.jpg,concrete3k,concrete3k,concrete3k::420,neutral,0.0,0.33212341197822143,0.33212341197822143,False,False
concrete3k::420_26.jpg,concrete3k,420_26.jpg,concrete3k,concrete3k,concrete3k::420,degraded,-0.040880238728766005,0.7510885341074021,0.7102082953786361,False,False
concrete3k::420_37.jpg,concrete3k,420_37.jpg,concrete3k,concrete3k,concrete3k::420,degraded,-0.013031279030268017,0.8367917857911402,0.8237605067608722,False,False
concrete3k::420_42.jpg,concrete3k,420_42.jpg,concrete3k,concrete3k,concrete3k::420,neutral,0.0,0.0,0.0,False,False
concrete3k::421_10.jpg,concrete3k,421_10.jpg,concrete3k,concrete3k,concrete3k::421,neutral,0.0013117324009289666,0.8989065401279142,0.9002182725288431,False,False
concrete3k::421_15.jpg,concrete3k,421_15.jpg,concrete3k,concrete3k,concrete3k::421,neutral,-0.004870722489996981,0.864731217100016,0.859860494610019,False,False
concrete3k::421_21.jpg,concrete3k,421_21.jpg,concrete3k,concrete3k,concrete3k::421,neutral,1.508089562640702e-05,0.8972628996396534,0.8972779805352799,False,False
concrete3k::421_26.jpg,concrete3k,421_26.jpg,concrete3k,concrete3k,concrete3k::421,degraded,-0.03081783756723111,0.8452049343414246,0.8143870967741935,False,False
concrete3k::421_27.jpg,concrete3k,421_27.jpg,concrete3k,concrete3k,concrete3k::421,improved,0.018542765566951003,0.8410200759631037,0.8595628415300547,False,False
concrete3k::421_37.jpg,concrete3k,421_37.jpg,concrete3k,concrete3k,concrete3k::421,improved,0.027914974716160113,0.7886493458632762,0.8165643205794363,False,False
concrete3k::423_16.jpg,concrete3k,423_16.jpg,concrete3k,concrete3k,concrete3k::423,improved,0.016210783717617083,0.573079287031346,0.5892900707489631,False,False
concrete3k::423_32.jpg,concrete3k,423_32.jpg,concrete3k,concrete3k,concrete3k::423,improved,0.031894934333958735,0.7443714821763602,0.7762664165103189,False,False
concrete3k::423_38.jpg,concrete3k,423_38.jpg,concrete3k,concrete3k,concrete3k::423,improved,0.01357170705867572,0.7176533262302723,0.7312250332889481,False,False
concrete3k::423_39.jpg,concrete3k,423_39.jpg,concrete3k,concrete3k,concrete3k::423,improved,0.03180661577608135,0.6183206106870229,0.6501272264631043,False,False
concrete3k::423_4.jpg,concrete3k,423_4.jpg,concrete3k,concrete3k,concrete3k::423,degraded,-0.0688572424628815,0.5867944621938233,0.5179372197309418,False,False
concrete3k::423_44.jpg,concrete3k,423_44.jpg,concrete3k,concrete3k,concrete3k::423,improved,0.01785687648237555,0.6702127659574468,0.6880696424398224,False,False
concrete3k::424_15.jpg,concrete3k,424_15.jpg,concrete3k,concrete3k,concrete3k::424,neutral,-0.004903550408396629,0.7487789987789988,0.7438754483706022,False,False
concrete3k::424_26.jpg,concrete3k,424_26.jpg,concrete3k,concrete3k,concrete3k::424,improved,0.024487769580723184,0.7244138863841298,0.748901655964853,False,False
concrete3k::424_27.jpg,concrete3k,424_27.jpg,concrete3k,concrete3k,concrete3k::424,improved,0.04843423550606618,0.5258610344413777,0.5742952699474438,False,False
concrete3k::424_3.jpg,concrete3k,424_3.jpg,concrete3k,concrete3k,concrete3k::424,degraded,-0.017866225752985576,0.6161295803364105,0.5982633545834249,False,False
concrete3k::424_37.jpg,concrete3k,424_37.jpg,concrete3k,concrete3k,concrete3k::424,neutral,0.005465551972613447,0.8447090218618495,0.8501745738344629,False,False
concrete3k::424_9.jpg,concrete3k,424_9.jpg,concrete3k,concrete3k,concrete3k::424,neutral,-0.003994820545318412,0.720637913426035,0.7166430928807166,False,False
concrete3k::425_0.jpg,concrete3k,425_0.jpg,concrete3k,concrete3k,concrete3k::425,degraded,-0.04739066655844204,0.6207926167209555,0.5734019501625135,False,False
concrete3k::425_14.jpg,concrete3k,425_14.jpg,concrete3k,concrete3k,concrete3k::425,neutral,0.0041720867208672185,0.5913279132791328,0.5955,False,False
concrete3k::425_26.jpg,concrete3k,425_26.jpg,concrete3k,concrete3k,concrete3k::425,degraded,-0.04756634401647264,0.7926455566905005,0.7450792126740279,False,False
concrete3k::425_27.jpg,concrete3k,425_27.jpg,concrete3k,concrete3k,concrete3k::425,degraded,-0.21690259894223318,0.8666281278387976,0.6497255288965644,False,False
concrete3k::425_46.jpg,concrete3k,425_46.jpg,concrete3k,concrete3k,concrete3k::425,neutral,-0.00014632422989319105,0.4009676330495443,0.4008213088196511,False,False
concrete3k::425_8.jpg,concrete3k,425_8.jpg,concrete3k,concrete3k,concrete3k::425,improved,0.07896516760109745,0.2910843373493976,0.37004950495049505,False,False
concrete3k::425_9.jpg,concrete3k,425_9.jpg,concrete3k,concrete3k,concrete3k::425,improved,0.2718040638284174,0.41076653013458164,0.682570593962999,False,False
concrete3k::426_14.jpg,concrete3k,426_14.jpg,concrete3k,concrete3k,concrete3k::426,degraded,-0.026891110489145498,0.6195020291762641,0.5926109186871186,False,False
concrete3k::426_28.jpg,concrete3k,426_28.jpg,concrete3k,concrete3k,concrete3k::426,degraded,-0.01768627511785137,0.8069390039171797,0.7892527287993283,False,False
concrete3k::426_34.jpg,concrete3k,426_34.jpg,concrete3k,concrete3k,concrete3k::426,degraded,-0.06633899328622705,0.7657430730478589,0.6994040797616319,False,False
concrete3k::426_40.jpg,concrete3k,426_40.jpg,concrete3k,concrete3k,concrete3k::426,degraded,-0.010945205254991208,0.8652132282536643,0.8542680229986731,False,False
concrete3k::426_7.jpg,concrete3k,426_7.jpg,concrete3k,concrete3k,concrete3k::426,degraded,-0.011681807321952453,0.8784742327735958,0.8667924254516434,False,False
concrete3k::427_1.jpg,concrete3k,427_1.jpg,concrete3k,concrete3k,concrete3k::427,neutral,-0.006101921715734537,0.8177998894416805,0.8116979677259459,False,False
concrete3k::427_19.jpg,concrete3k,427_19.jpg,concrete3k,concrete3k,concrete3k::427,degraded,-0.025714774867317214,0.9368258859784283,0.9111111111111111,False,False
concrete3k::427_40.jpg,concrete3k,427_40.jpg,concrete3k,concrete3k,concrete3k::427,neutral,-0.0059001727577741025,0.8379350955247318,0.8320349227669577,False,False
concrete3k::427_47.jpg,concrete3k,427_47.jpg,concrete3k,concrete3k,concrete3k::427,degraded,-0.015210330195441157,0.8498312710911136,0.8346209408956724,False,False
concrete3k::427_7.jpg,concrete3k,427_7.jpg,concrete3k,concrete3k,concrete3k::427,degraded,-0.012915529138682436,0.8873565951376092,0.8744410659989268,False,False
concrete3k::428_10.jpg,concrete3k,428_10.jpg,concrete3k,concrete3k,concrete3k::428,improved,0.021143837035686897,0.8537956888472352,0.8749395258829221,False,False
concrete3k::428_15.jpg,concrete3k,428_15.jpg,concrete3k,concrete3k,concrete3k::428,neutral,0.004811683800802435,0.8545324489530498,0.8593441327538522,False,False
concrete3k::428_21.jpg,concrete3k,428_21.jpg,concrete3k,concrete3k,concrete3k::428,neutral,-0.006401445818720597,0.8530711695376246,0.846669723718904,False,False
concrete3k::428_26.jpg,concrete3k,428_26.jpg,concrete3k,concrete3k,concrete3k::428,degraded,-0.0183704868253044,0.9128419100602689,0.8944714232349645,False,False
concrete3k::428_32.jpg,concrete3k,428_32.jpg,concrete3k,concrete3k,concrete3k::428,neutral,-0.007863400745405591,0.9109130138541903,0.9030496131087847,False,False
concrete3k::428_36.jpg,concrete3k,428_36.jpg,concrete3k,concrete3k,concrete3k::428,neutral,0.008588036707504187,0.8498116281437735,0.8583996648512777,False,False
concrete3k::428_42.jpg,concrete3k,428_42.jpg,concrete3k,concrete3k,concrete3k::428,neutral,0.006713690209269152,0.8715939573626994,0.8783076475719686,False,False
concrete3k::429_10.jpg,concrete3k,429_10.jpg,concrete3k,concrete3k,concrete3k::429,degraded,-0.03162739436447737,0.8596344021576267,0.8280070077931493,False,False
concrete3k::429_14.jpg,concrete3k,429_14.jpg,concrete3k,concrete3k,concrete3k::429,neutral,-0.007498022971205498,0.8954595675277529,0.8879615445565474,False,False
concrete3k::429_25.jpg,concrete3k,429_25.jpg,concrete3k,concrete3k,concrete3k::429,improved,0.0871436175858179,0.5852079072937969,0.6723515248796148,False,False
concrete3k::429_26.jpg,concrete3k,429_26.jpg,concrete3k,concrete3k,concrete3k::429,degraded,-0.03859899676291312,0.8779181017986988,0.8393191050357857,False,False
concrete3k::429_5.jpg,concrete3k,429_5.jpg,concrete3k,concrete3k,concrete3k::429,neutral,0.0029087976243734603,0.844218443773505,0.8471272413978784,False,False
concrete3k::429_9.jpg,concrete3k,429_9.jpg,concrete3k,concrete3k,concrete3k::429,neutral,0.0015118159000320208,0.8856066760209733,0.8871184919210053,False,False
concrete3k::430_14.jpg,concrete3k,430_14.jpg,concrete3k,concrete3k,concrete3k::430,neutral,0.008212162776974896,0.8939526730937774,0.9021648358707522,False,False
concrete3k::430_2.jpg,concrete3k,430_2.jpg,concrete3k,concrete3k,concrete3k::430,neutral,-0.004371701907103898,0.8833443928334439,0.87897269092634,False,False
concrete3k::430_20.jpg,concrete3k,430_20.jpg,concrete3k,concrete3k,concrete3k::430,improved,0.03409245501900515,0.8381949638494142,0.8722874188684193,False,False
concrete3k::430_33.jpg,concrete3k,430_33.jpg,concrete3k,concrete3k,concrete3k::430,degraded,-0.02038538737561657,0.8226299694189603,0.8022445820433437,False,False
concrete3k::430_38.jpg,concrete3k,430_38.jpg,concrete3k,concrete3k,concrete3k::430,neutral,0.006740577706313422,0.8758702064896755,0.8826107841959889,False,False
concrete3k::430_44.jpg,concrete3k,430_44.jpg,concrete3k,concrete3k,concrete3k::430,improved,0.01065952280296023,0.8129236581842427,0.823583180987203,False,False
concrete3k::430_8.jpg,concrete3k,430_8.jpg,concrete3k,concrete3k,concrete3k::430,improved,0.01609773930868663,0.8816909975669099,0.8977887368755966,False,False
concrete3k::431_26.jpg,concrete3k,431_26.jpg,concrete3k,concrete3k,concrete3k::431,neutral,0.0016236291202958997,0.820322376738306,0.8219460058586019,False,False
concrete3k::431_27.jpg,concrete3k,431_27.jpg,concrete3k,concrete3k,concrete3k::431,improved,0.05361494719740045,0.6823720552396426,0.7359870024370431,False,False
concrete3k::431_38.jpg,concrete3k,431_38.jpg,concrete3k,concrete3k,concrete3k::431,degraded,-0.01395816265111205,0.8567644398501099,0.8428062771989978,False,False
concrete3k::431_8.jpg,concrete3k,431_8.jpg,concrete3k,concrete3k,concrete3k::431,degraded,-0.018592326638499634,0.8345001400168021,0.8159078133783024,False,False
concrete3k::433_10.jpg,concrete3k,433_10.jpg,concrete3k,concrete3k,concrete3k::433,degraded,-0.016670241427242716,0.8376779846659365,0.8210077432386937,False,False
concrete3k::433_16.jpg,concrete3k,433_16.jpg,concrete3k,concrete3k,concrete3k::433,neutral,-0.009363644421315098,0.7755883962780514,0.7662247518567363,False,False
concrete3k::433_26.jpg,concrete3k,433_26.jpg,concrete3k,concrete3k,concrete3k::433,improved,0.024435084999204326,0.823982869379015,0.8484179543782193,False,False
concrete3k::433_37.jpg,concrete3k,433_37.jpg,concrete3k,concrete3k,concrete3k::433,improved,0.011352048463979747,0.8281932495036399,0.8395452979676197,False,False
concrete3k::433_38.jpg,concrete3k,433_38.jpg,concrete3k,concrete3k,concrete3k::433,degraded,-0.03384171552428128,0.9464436322743885,0.9126019167501073,False,False
concrete3k::433_4.jpg,concrete3k,433_4.jpg,concrete3k,concrete3k,concrete3k::433,degraded,-0.04826398609447402,0.8389215611395402,0.7906575750450662,False,False
concrete3k::434_14.jpg,concrete3k,434_14.jpg,concrete3k,concrete3k,concrete3k::434,neutral,0.006197386078848122,0.7246765926287527,0.7308739787076008,False,False
concrete3k::434_15.jpg,concrete3k,434_15.jpg,concrete3k,concrete3k,concrete3k::434,degraded,-0.025436917021550376,0.8095427435387674,0.784105826517217,False,False
concrete3k::434_20.jpg,concrete3k,434_20.jpg,concrete3k,concrete3k,concrete3k::434,neutral,-0.007160072416146468,0.6862167982770998,0.6790567258609533,False,False
concrete3k::435_15.jpg,concrete3k,435_15.jpg,concrete3k,concrete3k,concrete3k::435,neutral,-0.0012548943198055218,0.7313273580879215,0.730072463768116,False,False
concrete3k::435_21.jpg,concrete3k,435_21.jpg,concrete3k,concrete3k,concrete3k::435,neutral,-0.004517002689713889,0.7664415584415585,0.7619245557518446,False,False
concrete3k::435_26.jpg,concrete3k,435_26.jpg,concrete3k,concrete3k,concrete3k::435,degraded,-0.0403084323712507,0.31048387096774194,0.27017543859649124,False,False
concrete3k::435_27.jpg,concrete3k,435_27.jpg,concrete3k,concrete3k,concrete3k::435,neutral,-0.0044736426268913165,0.8509083918100548,0.8464347491831635,False,False
concrete3k::435_32.jpg,concrete3k,435_32.jpg,concrete3k,concrete3k,concrete3k::435,neutral,-0.009594495042241302,0.8502836819375053,0.840689186895264,False,False
concrete3k::435_33.jpg,concrete3k,435_33.jpg,concrete3k,concrete3k,concrete3k::435,improved,0.7041432114131613,0.14643150123051682,0.8505747126436781,False,False
concrete3k::435_43.jpg,concrete3k,435_43.jpg,concrete3k,concrete3k,concrete3k::435,improved,0.02955342730285604,0.7523719165085389,0.7819253438113949,False,False
concrete3k::435_44.jpg,concrete3k,435_44.jpg,concrete3k,concrete3k,concrete3k::435,degraded,-0.027598465712414644,0.7828608850219853,0.7552624193095706,False,False
concrete3k::435_9.jpg,concrete3k,435_9.jpg,concrete3k,concrete3k,concrete3k::435,degraded,-0.06488009529706973,0.7945492662473794,0.7296691709503097,False,False
concrete3k::436_14.jpg,concrete3k,436_14.jpg,concrete3k,concrete3k,concrete3k::436,neutral,0.0021293867599928573,0.8294789227166276,0.8316083094766205,False,False
concrete3k::436_20.jpg,concrete3k,436_20.jpg,concrete3k,concrete3k,concrete3k::436,improved,0.012150326313585036,0.6711602072021469,0.6833105335157319,False,False
concrete3k::436_26.jpg,concrete3k,436_26.jpg,concrete3k,concrete3k,concrete3k::436,neutral,-0.005974405454397869,0.7330434782608696,0.7270690728064717,False,False
concrete3k::436_27.jpg,concrete3k,436_27.jpg,concrete3k,concrete3k,concrete3k::436,neutral,0.0031751990138769726,0.8396020383402086,0.8427772373540856,False,False
concrete3k::436_39.jpg,concrete3k,436_39.jpg,concrete3k,concrete3k,concrete3k::436,neutral,0.006042342426187286,0.6697364242616703,0.6757787666878576,False,False
concrete3k::436_45.jpg,concrete3k,436_45.jpg,concrete3k,concrete3k,concrete3k::436,neutral,-0.007532832521272126,0.8358614444192891,0.828328611898017,False,False
concrete3k::436_8.jpg,concrete3k,436_8.jpg,concrete3k,concrete3k,concrete3k::436,neutral,-0.007771544923215523,0.6365659320938913,0.6287943871706758,False,False
concrete3k::437_0.jpg,concrete3k,437_0.jpg,concrete3k,concrete3k,concrete3k::437,degraded,-0.01708040371050923,0.7846980118722322,0.767617608161723,False,False
concrete3k::437_1.jpg,concrete3k,437_1.jpg,concrete3k,concrete3k,concrete3k::437,neutral,0.007627181809521488,0.7488251879699248,0.7564523697794463,False,False
concrete3k::437_14.jpg,concrete3k,437_14.jpg,concrete3k,concrete3k,concrete3k::437,improved,0.012935334758063632,0.786997217303314,0.7999325520613776,False,False
concrete3k::437_27.jpg,concrete3k,437_27.jpg,concrete3k,concrete3k,concrete3k::437,improved,0.032525467528387586,0.6032530254246697,0.6357784929530573,False,False
concrete3k::437_28.jpg,concrete3k,437_28.jpg,concrete3k,concrete3k,concrete3k::437,degraded,-0.09983889035807414,0.7076245747448469,0.6077856843867727,False,False
concrete3k::437_33.jpg,concrete3k,437_33.jpg,concrete3k,concrete3k,concrete3k::437,improved,0.012056307959795065,0.7090881755994889,0.721144483559284,False,False
concrete3k::437_35.jpg,concrete3k,437_35.jpg,concrete3k,concrete3k,concrete3k::437,degraded,-0.06347535130054094,0.5608493008803729,0.49737394957983194,False,False
concrete3k::437_8.jpg,concrete3k,437_8.jpg,concrete3k,concrete3k,concrete3k::437,degraded,-0.011654480440661752,0.7993120783172377,0.787657597876576,False,False
concrete3k::439_13.jpg,concrete3k,439_13.jpg,concrete3k,concrete3k,concrete3k::439,improved,0.014236622484045114,0.9381443298969072,0.9523809523809523,False,False
concrete3k::439_14.jpg,concrete3k,439_14.jpg,concrete3k,concrete3k,concrete3k::439,improved,0.01881102349555186,0.7217915590008613,0.7406025824964132,False,False
concrete3k::439_27.jpg,concrete3k,439_27.jpg,concrete3k,concrete3k,concrete3k::439,degraded,-0.051262412566218996,0.6814921090387375,0.6302296964725185,False,False
concrete3k::439_28.jpg,concrete3k,439_28.jpg,concrete3k,concrete3k,concrete3k::439,degraded,-0.010791333812618542,0.7569691577698695,0.746177823957251,False,False
concrete3k::439_34.jpg,concrete3k,439_34.jpg,concrete3k,concrete3k,concrete3k::439,neutral,0.0031240080939407555,0.7277143825556435,0.7308383906495842,False,False
concrete3k::439_8.jpg,concrete3k,439_8.jpg,concrete3k,concrete3k,concrete3k::439,degraded,-0.022644802719213653,0.5903954802259888,0.5677506775067751,False,False
concrete3k::441_14.jpg,concrete3k,441_14.jpg,concrete3k,concrete3k,concrete3k::441,improved,0.6875,0.0,0.6875,False,False
concrete3k::441_19.jpg,concrete3k,441_19.jpg,concrete3k,concrete3k,concrete3k::441,neutral,-0.00797230447955355,0.6861702127659575,0.6781979082864039,False,False
concrete3k::441_20.jpg,concrete3k,441_20.jpg,concrete3k,concrete3k,concrete3k::441,improved,0.018353432532511427,0.6727726894254787,0.6911261219579902,False,False
concrete3k::441_24.jpg,concrete3k,441_24.jpg,concrete3k,concrete3k,concrete3k::441,degraded,-0.07192827615310016,0.7577410274454609,0.6858127512923607,False,False
concrete3k::441_33.jpg,concrete3k,441_33.jpg,concrete3k,concrete3k,concrete3k::441,degraded,-0.16666666666666663,0.6031746031746031,0.4365079365079365,False,False
concrete3k::441_46.jpg,concrete3k,441_46.jpg,concrete3k,concrete3k,concrete3k::441,degraded,-0.032041269391703486,0.7923186344238976,0.7602773650321941,False,False
