image_id,physical_group,split,inner_fold,role
khanhha_noisy1::Rissbilder_for_Florian_9S6A3127_653_1639_2788_3252.jpg,khanhha::Rissbilder_for_Florian_9S6A3127,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3127_89_657_3259_3858.jpg,khanhha::Rissbilder_for_Florian_9S6A3127,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3127_9_1051_3792_3003.jpg,khanhha::Rissbilder_for_Florian_9S6A3127,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3131_308_1998_2814_2860.jpg,khanhha::Rissbilder_for_Florian_9S6A3131,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3131_389_1670_3375_3959.jpg,khanhha::Rissbilder_for_Florian_9S6A3131,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3131_542_1698_3243_3761.jpg,khanhha::Rissbilder_for_Florian_9S6A3131,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3134_140_2003_2431_2080.jpg,khanhha::Rissbilder_for_Florian_9S6A3134,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3134_417_310_2997_3294.jpg,khanhha::Rissbilder_for_Florian_9S6A3134,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3134_422_2625_3386_2683.jpg,khanhha::Rissbilder_for_Florian_9S6A3134,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3134_750_425_1978_2414.jpg,khanhha::Rissbilder_for_Florian_9S6A3134,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3134_76_855_3718_4555.jpg,khanhha::Rissbilder_for_Florian_9S6A3134,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3136_0_0_5760_3840.jpg,khanhha::Rissbilder_for_Florian_9S6A3136,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3136_1628_12_2911_3801.jpg,khanhha::Rissbilder_for_Florian_9S6A3136,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_1104_2295_2445_3107.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_1228_1792_2559_2477.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_182_823_3574_4047.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_201_2087_3465_3669.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_313_2279_2337_2933.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3137_507_1097_2555_2213.jpg,khanhha::Rissbilder_for_Florian_9S6A3137,domain_facade390,1,train
khanhha_noisy1::Rissbilder_for_Florian_9S6A3138_115_569_2228_2606.jpg,khanhha::Rissbilder_for_Florian_9S6A3138,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_006.jpg,khanhha::Sylvie_Chambon_006,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_022.jpg,khanhha::Sylvie_Chambon_022,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_025.jpg,khanhha::Sylvie_Chambon_025,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_038.jpg,khanhha::Sylvie_Chambon_038,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_056.jpg,khanhha::Sylvie_Chambon_056,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_057.jpg,khanhha::Sylvie_Chambon_057,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_062.jpg,khanhha::Sylvie_Chambon_062,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_073.jpg,khanhha::Sylvie_Chambon_073,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_087.jpg,khanhha::Sylvie_Chambon_087,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_105.jpg,khanhha::Sylvie_Chambon_105,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_206.jpg,khanhha::Sylvie_Chambon_206,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_208.jpg,khanhha::Sylvie_Chambon_208,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_306.jpg,khanhha::Sylvie_Chambon_306,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_319.jpg,khanhha::Sylvie_Chambon_319,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_323.jpg,khanhha::Sylvie_Chambon_323,domain_facade390,1,train
khanhha_noisy1::Sylvie_Chambon_Im_noGT_ESAR_21a.jpg,khanhha::Sylvie_Chambon_Im_noGT_ESAR_21a,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01612_211_482_1550_1714.jpg,khanhha::Volker_DSC01612,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01612_8_444_1816_1750.jpg,khanhha::Volker_DSC01612,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01623_0_0_1824_2736.jpg,khanhha::Volker_DSC01623,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01623_134_615_1595_1694.jpg,khanhha::Volker_DSC01623,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01623_22_364_1793_1961.jpg,khanhha::Volker_DSC01623,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01623_32_1414_1144_1043.jpg,khanhha::Volker_DSC01623,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01625_69_1101_1754_1427.jpg,khanhha::Volker_DSC01625,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01629_412_54_1933_1766.jpg,khanhha::Volker_DSC01629,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01630_176_437_1360_1040.jpg,khanhha::Volker_DSC01630,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01630_374_343_1233_1342.jpg,khanhha::Volker_DSC01630,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01632_0_0_1824_2736.jpg,khanhha::Volker_DSC01632,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01632_109_353_1680_1636.jpg,khanhha::Volker_DSC01632,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01633_217_183_1290_1578.jpg,khanhha::Volker_DSC01633,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01636_1084_9_1476_1810.jpg,khanhha::Volker_DSC01636,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01638_447_153_1384_1576.jpg,khanhha::Volker_DSC01638,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01638_708_382_1525_1354.jpg,khanhha::Volker_DSC01638,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01638_937_538_1159_1162.jpg,khanhha::Volker_DSC01638,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01640_376_6_2132_1787.jpg,khanhha::Volker_DSC01640,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01640_747_235_1398_1374.jpg,khanhha::Volker_DSC01640,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01643_1311_276_1242_1009.jpg,khanhha::Volker_DSC01643,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01643_157_235_1785_1431.jpg,khanhha::Volker_DSC01643,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01644_612_414_1320_1175.jpg,khanhha::Volker_DSC01644,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01649_0_0_1824_2736.jpg,khanhha::Volker_DSC01649,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01649_128_1341_1226_1195.jpg,khanhha::Volker_DSC01649,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01650_983_400_1710_1295.jpg,khanhha::Volker_DSC01650,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01653_120_360_1526_1294.jpg,khanhha::Volker_DSC01653,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01653_441_257_1154_966.jpg,khanhha::Volker_DSC01653,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01653_635_9_1390_1253.jpg,khanhha::Volker_DSC01653,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01653_791_41_1849_1670.jpg,khanhha::Volker_DSC01653,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01656_140_1416_1684_1279.jpg,khanhha::Volker_DSC01656,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01657_130_62_1583_1831.jpg,khanhha::Volker_DSC01657,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01657_290_50_1476_1614.jpg,khanhha::Volker_DSC01657,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01657_665_1068_1125_1350.jpg,khanhha::Volker_DSC01657,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01657_8_1012_1813_1672.jpg,khanhha::Volker_DSC01657,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01661_0_0_1824_2736.jpg,khanhha::Volker_DSC01661,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01661_290_595_1071_1180.jpg,khanhha::Volker_DSC01661,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01661_400_1545_1179_1103.jpg,khanhha::Volker_DSC01661,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01666_185_540_876_1155.jpg,khanhha::Volker_DSC01666,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01667_0_0_1824_2736.jpg,khanhha::Volker_DSC01667,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01667_106_338_1708_2132.jpg,khanhha::Volker_DSC01667,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01669_0_0_1824_2736.jpg,khanhha::Volker_DSC01669,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01669_9_1042_1814_1517.jpg,khanhha::Volker_DSC01669,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01670_3_833_1821_1836.jpg,khanhha::Volker_DSC01670,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01670_678_871_1022_989.jpg,khanhha::Volker_DSC01670,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01671_63_417_1630_2053.jpg,khanhha::Volker_DSC01671,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01674_0_1080_1601_1598.jpg,khanhha::Volker_DSC01674,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01674_53_426_1730_2092.jpg,khanhha::Volker_DSC01674,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01674_748_1007_996_1190.jpg,khanhha::Volker_DSC01674,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01676_146_1254_955_1190.jpg,khanhha::Volker_DSC01676,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01676_35_128_1239_1463.jpg,khanhha::Volker_DSC01676,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01677_185_223_1446_1163.jpg,khanhha::Volker_DSC01677,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01677_26_956_1697_1698.jpg,khanhha::Volker_DSC01677,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01677_40_7_1782_1399.jpg,khanhha::Volker_DSC01677,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01679_0_0_1824_2736.jpg,khanhha::Volker_DSC01679,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01679_0_789_1823_1945.jpg,khanhha::Volker_DSC01679,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01679_67_383_1713_2223.jpg,khanhha::Volker_DSC01679,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01683_67_1024_1660_1636.jpg,khanhha::Volker_DSC01683,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01685_202_585_1600_1686.jpg,khanhha::Volker_DSC01685,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01685_252_569_1566_2047.jpg,khanhha::Volker_DSC01685,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01688_29_115_1785_2096.jpg,khanhha::Volker_DSC01688,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01688_89_1104_1613_1250.jpg,khanhha::Volker_DSC01688,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01693_1323_467_1353_1116.jpg,khanhha::Volker_DSC01693,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01693_166_276_1259_1362.jpg,khanhha::Volker_DSC01693,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01695_0_0_2736_1824.jpg,khanhha::Volker_DSC01695,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01696_0_0_2736_1824.jpg,khanhha::Volker_DSC01696,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01698_213_356_1899_1462.jpg,khanhha::Volker_DSC01698,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01700_158_517_1605_1442.jpg,khanhha::Volker_DSC01700,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01703_23_907_1787_1745.jpg,khanhha::Volker_DSC01703,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01703_413_202_1272_965.jpg,khanhha::Volker_DSC01703,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01703_599_1250_1072_1001.jpg,khanhha::Volker_DSC01703,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01705_103_1212_1149_941.jpg,khanhha::Volker_DSC01705,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01705_286_514_1483_1229.jpg,khanhha::Volker_DSC01705,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01705_35_261_1646_1312.jpg,khanhha::Volker_DSC01705,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01705_493_958_1260_1668.jpg,khanhha::Volker_DSC01705,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01706_613_680_974_1043.jpg,khanhha::Volker_DSC01706,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01707_33_309_1713_1946.jpg,khanhha::Volker_DSC01707,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01707_44_131_1757_2144.jpg,khanhha::Volker_DSC01707,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01707_540_967_1161_1226.jpg,khanhha::Volker_DSC01707,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01708_274_347_1439_1315.jpg,khanhha::Volker_DSC01708,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01709_269_118_1281_1314.jpg,khanhha::Volker_DSC01709,domain_facade390,1,train
khanhha_noisy1::Volker_DSC01709_71_801_1387_1771.jpg,khanhha::Volker_DSC01709,domain_facade390,1,train
khanhha_noisy1::cracktree200_6203.jpg,khanhha::cracktree200_6203,domain_facade390,1,train
khanhha_noisy1::cracktree200_6234.jpg,khanhha::cracktree200_6234,domain_facade390,1,train
khanhha_noisy1::cracktree200_6247.jpg,khanhha::cracktree200_6247,domain_facade390,1,train
khanhha_noisy1::cracktree200_6258.jpg,khanhha::cracktree200_6258,domain_facade390,1,train
khanhha_noisy1::cracktree200_6261.jpg,khanhha::cracktree200_6261,domain_facade390,1,train
khanhha_noisy1::cracktree200_6266.jpg,khanhha::cracktree200_6266,domain_facade390,1,train
khanhha_noisy1::cracktree200_6268.jpg,khanhha::cracktree200_6268,domain_facade390,1,train
khanhha_noisy1::cracktree200_6297.jpg,khanhha::cracktree200_6297,domain_facade390,1,train
khanhha_noisy1::cracktree200_6301.jpg,khanhha::cracktree200_6301,domain_facade390,1,train
khanhha_noisy1::cracktree200_6310.jpg,khanhha::cracktree200_6310,domain_facade390,1,train
khanhha_noisy1::cracktree200_6321.jpg,khanhha::cracktree200_6321,domain_facade390,1,train
khanhha_noisy1::cracktree200_6327.jpg,khanhha::cracktree200_6327,domain_facade390,1,train
khanhha_noisy1::cracktree200_6328.jpg,khanhha::cracktree200_6328,domain_facade390,1,train
khanhha_noisy1::cracktree200_6329.jpg,khanhha::cracktree200_6329,domain_facade390,1,train
khanhha_noisy1::cracktree200_6330.jpg,khanhha::cracktree200_6330,domain_facade390,1,train
khanhha_noisy1::cracktree200_6340.jpg,khanhha::cracktree200_6340,domain_facade390,1,train
khanhha_noisy1::cracktree200_6635.jpg,khanhha::cracktree200_6635,domain_facade390,1,train
khanhha_noisy1::cracktree200_6645.jpg,khanhha::cracktree200_6645,domain_facade390,1,train
khanhha_noisy1::cracktree200_6647.jpg,khanhha::cracktree200_6647,domain_facade390,1,train
khanhha_noisy1::cracktree200_6658.jpg,khanhha::cracktree200_6658,domain_facade390,1,train
khanhha_noisy1::cracktree200_6774.jpg,khanhha::cracktree200_6774,domain_facade390,1,train
khanhha_noisy1::forest_006.jpg,khanhha::forest_006,domain_facade390,1,train
khanhha_noisy1::forest_018.jpg,khanhha::forest_018,domain_facade390,1,train
khanhha_noisy1::forest_022.jpg,khanhha::forest_022,domain_facade390,1,train
khanhha_noisy1::forest_048.jpg,khanhha::forest_048,domain_facade390,1,train
khanhha_noisy1::forest_076.jpg,khanhha::forest_076,domain_facade390,1,train
khanhha_noisy1::forest_082.jpg,khanhha::forest_082,domain_facade390,1,train
khanhha_noisy1::forest_087.jpg,khanhha::forest_087,domain_facade390,1,train
khanhha_noisy1::forest_091.jpg,khanhha::forest_091,domain_facade390,1,train
khanhha_noisy1::forest_098.jpg,khanhha::forest_098,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_0_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_0,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_0_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_0,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_100_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_100,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_102_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_102,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_12_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_12,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_12_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_12,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_13_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_13_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_13_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_14_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_14,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_14_25.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_14,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_16_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_16,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_16_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_16,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_19_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_19_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_19_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_19_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_19_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_15.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_32.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_52.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_54.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_59.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_62.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_68.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_20_70.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_21_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_21,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_23_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_23_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_23_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_23_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_19.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_31.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_35.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_24_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_27_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_27,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_29_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_29,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_30_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_30,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_31_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_31,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_31_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_31,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_34_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_34,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_37_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_37,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_37_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_37,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_38_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_38_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_38_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_39_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_39,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_12.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_35.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_37.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_43.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_48.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_58.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_63.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_41_65.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_42_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_42,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_44_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_44,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_44_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_44,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_46_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_46,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_48_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_48_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_48_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,domain_facade390,1,train
khanhha_noisy1::noncrack_noncrack_concrete_wall_53_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_53,domain_facade390,1,train
