image_id,physical_group,domain,split,role
khanhha_noisy2::Volker_DSC01638_708_382_1525_1354.jpg,khanhha::Volker_DSC01638,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01638_937_538_1159_1162.jpg,khanhha::Volker_DSC01638,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01639_1065_321_1284_1200.jpg,khanhha::Volker_DSC01639,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01639_165_52_1412_1364.jpg,khanhha::Volker_DSC01639,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01640_376_6_2132_1787.jpg,khanhha::Volker_DSC01640,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01640_747_235_1398_1374.jpg,khanhha::Volker_DSC01640,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01641_300_104_1322_1459.jpg,khanhha::Volker_DSC01641,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01641_437_407_1733_1413.jpg,khanhha::Volker_DSC01641,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01641_929_30_1600_1758.jpg,khanhha::Volker_DSC01641,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01642_220_63_1843_1585.jpg,khanhha::Volker_DSC01642,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01643_1311_276_1242_1009.jpg,khanhha::Volker_DSC01643,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01643_157_235_1785_1431.jpg,khanhha::Volker_DSC01643,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01644_612_414_1320_1175.jpg,khanhha::Volker_DSC01644,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01646_226_19_1273_1645.jpg,khanhha::Volker_DSC01646,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01646_456_54_2117_1728.jpg,khanhha::Volker_DSC01646,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01648_211_212_1177_955.jpg,khanhha::Volker_DSC01648,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01649_0_0_1824_2736.jpg,khanhha::Volker_DSC01649,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01649_128_1341_1226_1195.jpg,khanhha::Volker_DSC01649,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01650_983_400_1710_1295.jpg,khanhha::Volker_DSC01650,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01651_163_249_1349_1454.jpg,khanhha::Volker_DSC01651,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01651_61_82_1347_1168.jpg,khanhha::Volker_DSC01651,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01652_217_429_1194_1007.jpg,khanhha::Volker_DSC01652,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01652_699_100_1925_1592.jpg,khanhha::Volker_DSC01652,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01653_120_360_1526_1294.jpg,khanhha::Volker_DSC01653,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01653_441_257_1154_966.jpg,khanhha::Volker_DSC01653,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01653_635_9_1390_1253.jpg,khanhha::Volker_DSC01653,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01653_791_41_1849_1670.jpg,khanhha::Volker_DSC01653,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01655_613_606_1092_1056.jpg,khanhha::Volker_DSC01655,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01656_140_1416_1684_1279.jpg,khanhha::Volker_DSC01656,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01657_130_62_1583_1831.jpg,khanhha::Volker_DSC01657,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01657_290_50_1476_1614.jpg,khanhha::Volker_DSC01657,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01657_665_1068_1125_1350.jpg,khanhha::Volker_DSC01657,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01657_8_1012_1813_1672.jpg,khanhha::Volker_DSC01657,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01658_0_0_1824_2736.jpg,khanhha::Volker_DSC01658,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01658_167_371_1635_1643.jpg,khanhha::Volker_DSC01658,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01658_352_1474_1034_1008.jpg,khanhha::Volker_DSC01658,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01658_470_825_1327_1606.jpg,khanhha::Volker_DSC01658,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01659_516_815_948_1199.jpg,khanhha::Volker_DSC01659,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01660_192_247_1588_1991.jpg,khanhha::Volker_DSC01660,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01661_0_0_1824_2736.jpg,khanhha::Volker_DSC01661,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01661_290_595_1071_1180.jpg,khanhha::Volker_DSC01661,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01661_400_1545_1179_1103.jpg,khanhha::Volker_DSC01661,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01664_168_876_1650_1486.jpg,khanhha::Volker_DSC01664,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01664_41_897_1611_1239.jpg,khanhha::Volker_DSC01664,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01664_84_855_1625_1542.jpg,khanhha::Volker_DSC01664,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01665_11_415_1778_1890.jpg,khanhha::Volker_DSC01665,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01665_74_990_1563_1266.jpg,khanhha::Volker_DSC01665,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01666_185_540_876_1155.jpg,khanhha::Volker_DSC01666,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01667_0_0_1824_2736.jpg,khanhha::Volker_DSC01667,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01667_106_338_1708_2132.jpg,khanhha::Volker_DSC01667,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01669_0_0_1824_2736.jpg,khanhha::Volker_DSC01669,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01669_9_1042_1814_1517.jpg,khanhha::Volker_DSC01669,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01670_3_833_1821_1836.jpg,khanhha::Volker_DSC01670,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01670_678_871_1022_989.jpg,khanhha::Volker_DSC01670,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01671_63_417_1630_2053.jpg,khanhha::Volker_DSC01671,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01672_140_255_1259_1633.jpg,khanhha::Volker_DSC01672,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01672_236_664_1240_1592.jpg,khanhha::Volker_DSC01672,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01672_39_1294_1098_1354.jpg,khanhha::Volker_DSC01672,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01673_0_0_1824_2736.jpg,khanhha::Volker_DSC01673,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01674_0_1080_1601_1598.jpg,khanhha::Volker_DSC01674,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01674_53_426_1730_2092.jpg,khanhha::Volker_DSC01674,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01674_748_1007_996_1190.jpg,khanhha::Volker_DSC01674,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01676_146_1254_955_1190.jpg,khanhha::Volker_DSC01676,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01676_35_128_1239_1463.jpg,khanhha::Volker_DSC01676,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01677_185_223_1446_1163.jpg,khanhha::Volker_DSC01677,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01677_26_956_1697_1698.jpg,khanhha::Volker_DSC01677,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01677_40_7_1782_1399.jpg,khanhha::Volker_DSC01677,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01678_0_0_1824_2736.jpg,khanhha::Volker_DSC01678,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01678_14_998_1278_1270.jpg,khanhha::Volker_DSC01678,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01678_282_907_1086_1149.jpg,khanhha::Volker_DSC01678,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01679_0_0_1824_2736.jpg,khanhha::Volker_DSC01679,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01679_0_789_1823_1945.jpg,khanhha::Volker_DSC01679,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01679_67_383_1713_2223.jpg,khanhha::Volker_DSC01679,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01680_0_0_1824_2736.jpg,khanhha::Volker_DSC01680,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01680_146_194_1555_1973.jpg,khanhha::Volker_DSC01680,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01680_168_539_1554_1946.jpg,khanhha::Volker_DSC01680,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01680_63_445_1729_1300.jpg,khanhha::Volker_DSC01680,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01683_67_1024_1660_1636.jpg,khanhha::Volker_DSC01683,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01685_202_585_1600_1686.jpg,khanhha::Volker_DSC01685,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01685_252_569_1566_2047.jpg,khanhha::Volker_DSC01685,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01686_297_570_1208_1271.jpg,khanhha::Volker_DSC01686,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01687_13_413_1695_1782.jpg,khanhha::Volker_DSC01687,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01687_256_1075_1494_1234.jpg,khanhha::Volker_DSC01687,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01688_29_115_1785_2096.jpg,khanhha::Volker_DSC01688,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01688_89_1104_1613_1250.jpg,khanhha::Volker_DSC01688,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01690_763_1051_1043_1097.jpg,khanhha::Volker_DSC01690,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01691_35_741_1602_1808.jpg,khanhha::Volker_DSC01691,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01691_6_526_1388_1598.jpg,khanhha::Volker_DSC01691,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01692_28_197_1636_1369.jpg,khanhha::Volker_DSC01692,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01693_1323_467_1353_1116.jpg,khanhha::Volker_DSC01693,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01693_166_276_1259_1362.jpg,khanhha::Volker_DSC01693,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01695_0_0_2736_1824.jpg,khanhha::Volker_DSC01695,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01696_0_0_2736_1824.jpg,khanhha::Volker_DSC01696,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01698_213_356_1899_1462.jpg,khanhha::Volker_DSC01698,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01699_0_0_1824_2736.jpg,khanhha::Volker_DSC01699,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01699_751_408_1048_1101.jpg,khanhha::Volker_DSC01699,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01700_158_517_1605_1442.jpg,khanhha::Volker_DSC01700,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01701_103_539_1579_1680.jpg,khanhha::Volker_DSC01701,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01702_39_31_1703_1771.jpg,khanhha::Volker_DSC01702,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01702_418_156_1024_1333.jpg,khanhha::Volker_DSC01702,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01703_23_907_1787_1745.jpg,khanhha::Volker_DSC01703,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01703_413_202_1272_965.jpg,khanhha::Volker_DSC01703,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01703_599_1250_1072_1001.jpg,khanhha::Volker_DSC01703,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01705_103_1212_1149_941.jpg,khanhha::Volker_DSC01705,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01705_286_514_1483_1229.jpg,khanhha::Volker_DSC01705,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01705_35_261_1646_1312.jpg,khanhha::Volker_DSC01705,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01705_493_958_1260_1668.jpg,khanhha::Volker_DSC01705,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01706_613_680_974_1043.jpg,khanhha::Volker_DSC01706,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01707_33_309_1713_1946.jpg,khanhha::Volker_DSC01707,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01707_44_131_1757_2144.jpg,khanhha::Volker_DSC01707,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01707_540_967_1161_1226.jpg,khanhha::Volker_DSC01707,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01708_274_347_1439_1315.jpg,khanhha::Volker_DSC01708,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01709_269_118_1281_1314.jpg,khanhha::Volker_DSC01709,khanhha,domain_khanhha,test
khanhha_noisy2::Volker_DSC01709_71_801_1387_1771.jpg,khanhha::Volker_DSC01709,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6201.jpg,khanhha::cracktree200_6201,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6203.jpg,khanhha::cracktree200_6203,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6234.jpg,khanhha::cracktree200_6234,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6243.jpg,khanhha::cracktree200_6243,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6247.jpg,khanhha::cracktree200_6247,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6258.jpg,khanhha::cracktree200_6258,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6259.jpg,khanhha::cracktree200_6259,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6261.jpg,khanhha::cracktree200_6261,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6266.jpg,khanhha::cracktree200_6266,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6268.jpg,khanhha::cracktree200_6268,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6278.jpg,khanhha::cracktree200_6278,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6281.jpg,khanhha::cracktree200_6281,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6297.jpg,khanhha::cracktree200_6297,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6298.jpg,khanhha::cracktree200_6298,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6301.jpg,khanhha::cracktree200_6301,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6310.jpg,khanhha::cracktree200_6310,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6321.jpg,khanhha::cracktree200_6321,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6327.jpg,khanhha::cracktree200_6327,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6328.jpg,khanhha::cracktree200_6328,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6329.jpg,khanhha::cracktree200_6329,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6330.jpg,khanhha::cracktree200_6330,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6334.jpg,khanhha::cracktree200_6334,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6340.jpg,khanhha::cracktree200_6340,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6351.jpg,khanhha::cracktree200_6351,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6623.jpg,khanhha::cracktree200_6623,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6635.jpg,khanhha::cracktree200_6635,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6645.jpg,khanhha::cracktree200_6645,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6647.jpg,khanhha::cracktree200_6647,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6658.jpg,khanhha::cracktree200_6658,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6710.jpg,khanhha::cracktree200_6710,khanhha,domain_khanhha,test
khanhha_noisy2::cracktree200_6774.jpg,khanhha::cracktree200_6774,khanhha,domain_khanhha,test
khanhha_noisy2::forest_003.jpg,khanhha::forest_003,khanhha,domain_khanhha,test
khanhha_noisy2::forest_006.jpg,khanhha::forest_006,khanhha,domain_khanhha,test
khanhha_noisy2::forest_018.jpg,khanhha::forest_018,khanhha,domain_khanhha,test
khanhha_noisy2::forest_022.jpg,khanhha::forest_022,khanhha,domain_khanhha,test
khanhha_noisy2::forest_038.jpg,khanhha::forest_038,khanhha,domain_khanhha,test
khanhha_noisy2::forest_048.jpg,khanhha::forest_048,khanhha,domain_khanhha,test
khanhha_noisy2::forest_054.jpg,khanhha::forest_054,khanhha,domain_khanhha,test
khanhha_noisy2::forest_069.jpg,khanhha::forest_069,khanhha,domain_khanhha,test
khanhha_noisy2::forest_076.jpg,khanhha::forest_076,khanhha,domain_khanhha,test
khanhha_noisy2::forest_082.jpg,khanhha::forest_082,khanhha,domain_khanhha,test
khanhha_noisy2::forest_083.jpg,khanhha::forest_083,khanhha,domain_khanhha,test
khanhha_noisy2::forest_087.jpg,khanhha::forest_087,khanhha,domain_khanhha,test
khanhha_noisy2::forest_091.jpg,khanhha::forest_091,khanhha,domain_khanhha,test
khanhha_noisy2::forest_094.jpg,khanhha::forest_094,khanhha,domain_khanhha,test
khanhha_noisy2::forest_098.jpg,khanhha::forest_098,khanhha,domain_khanhha,test
khanhha_noisy2::forest_104.jpg,khanhha::forest_104,khanhha,domain_khanhha,test
khanhha_noisy2::forest_109.jpg,khanhha::forest_109,khanhha,domain_khanhha,test
khanhha_noisy2::forest_117.jpg,khanhha::forest_117,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_0_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_0,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_0_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_0,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_100_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_100,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_101_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_101,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_101_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_101,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_101_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_101,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_102_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_102,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_103_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_103,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_103_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_103,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_11_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_11,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_12_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_12,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_12_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_12,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_13_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_13_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_13_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_13,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_14_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_14,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_14_25.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_14,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_15_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_15,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_15_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_15,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_16_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_16,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_16_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_16,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_12.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_18.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_19.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_18_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_18,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_19_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_19_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_19_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_19_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_19_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_19,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_15.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_32.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_52.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_54.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_59.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_62.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_68.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_20_70.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_20,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_21_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_21,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_23_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_23_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_23_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_23_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_23,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_19.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_31.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_35.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_24_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_24,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_26_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_26,khanhha,domain_khanhha,test
