image_id,dataset,physical_group,category,delta_iou,umap_1,umap_2
concrete3k::464_45.jpg,concrete3k,concrete3k::464,neutral,0.0,-1.5628622,4.0900445
concrete3k::465_2.jpg,concrete3k,concrete3k::465,neutral,-0.0061859281081317,-0.5283843,3.353774
concrete3k::465_20.jpg,concrete3k,concrete3k::465,degraded,-0.0169725511574144,-0.078994036,1.8149924
concrete3k::465_26.jpg,concrete3k,concrete3k::465,improved,0.0609125457441236,-0.09909284,1.7621163
concrete3k::465_33.jpg,concrete3k,concrete3k::465,neutral,0.0029436269886184,-0.5443797,3.3538759
concrete3k::465_38.jpg,concrete3k,concrete3k::465,neutral,0.0096107640557424,-0.4348049,2.9955502
concrete3k::466_15.jpg,concrete3k,concrete3k::466,improved,0.0158342618725415,-0.03091618,1.8052914
concrete3k::466_3.jpg,concrete3k,concrete3k::466,neutral,-0.0088547299394742,-0.07813987,1.9533004
concrete3k::466_32.jpg,concrete3k,concrete3k::466,neutral,0.0029025421502336,-0.048000146,1.7297689
concrete3k::466_38.jpg,concrete3k,concrete3k::466,improved,0.0127162049197111,-0.026520582,1.7477329
concrete3k::466_44.jpg,concrete3k,concrete3k::466,neutral,-0.0064179813266671,-0.028109567,1.7640795
concrete3k::466_9.jpg,concrete3k,concrete3k::466,neutral,-0.0080146557429143,-0.036668807,1.7275258
concrete3k::468_11.jpg,concrete3k,concrete3k::468,neutral,-0.0057112760479585,-1.7947466,-0.18672973
concrete3k::468_20.jpg,concrete3k,concrete3k::468,degraded,-0.0671021768384191,-0.27823862,2.039082
concrete3k::468_21.jpg,concrete3k,concrete3k::468,improved,0.0132658498588238,-1.0607896,-0.23387827
concrete3k::468_27.jpg,concrete3k,concrete3k::468,neutral,0.0047700188372971,-1.277564,-0.36313042
concrete3k::468_30.jpg,concrete3k,concrete3k::468,improved,0.1376440209620091,-0.7514691,0.93070304
concrete3k::469_15.jpg,concrete3k,concrete3k::469,neutral,-0.0075583561523731,-0.6191999,1.1811264
concrete3k::469_18.jpg,concrete3k,concrete3k::469,degraded,-0.0132163119967997,-0.37888172,3.7202857
concrete3k::469_24.jpg,concrete3k,concrete3k::469,improved,0.0302479057081629,-0.5412778,1.8841832
concrete3k::469_27.jpg,concrete3k,concrete3k::469,degraded,-0.0108297296836511,-0.7233934,1.2749015
concrete3k::469_31.jpg,concrete3k,concrete3k::469,neutral,-0.0001655798220796,-0.25327343,3.6249378
concrete3k::469_34.jpg,concrete3k,concrete3k::469,neutral,0.007987895413228,-1.740494,0.20867783
concrete3k::469_35.jpg,concrete3k,concrete3k::469,neutral,-0.0095286890652925,-1.241033,1.4731807
concrete3k::469_37.jpg,concrete3k,concrete3k::469,degraded,-0.0118932515385906,-0.45180288,1.8070183
concrete3k::469_40.jpg,concrete3k,concrete3k::469,degraded,-0.0208712608944825,-0.48782256,3.5840504
concrete3k::469_43.jpg,concrete3k,concrete3k::469,improved,0.0131438628661889,-1.5032758,-0.25580707
concrete3k::469_5.jpg,concrete3k,concrete3k::469,improved,0.0261325608525468,-0.8031849,2.7592185
concrete3k::469_9.jpg,concrete3k,concrete3k::469,neutral,-0.005514473151631,-0.45422396,1.761373
concrete3k::470_15.jpg,concrete3k,concrete3k::470,neutral,-0.0049085161217599,-1.6825625,0.12565511
concrete3k::470_19.jpg,concrete3k,concrete3k::470,improved,0.0283311353926329,-1.9225807,2.657961
concrete3k::470_20.jpg,concrete3k,concrete3k::470,neutral,0.0048879323415167,-1.4665242,-0.054309707
concrete3k::470_24.jpg,concrete3k,concrete3k::470,improved,0.0563100734281151,-1.6458547,2.242035
concrete3k::470_25.jpg,concrete3k,concrete3k::470,degraded,-0.334750265674814,-1.905679,3.8043432
concrete3k::470_27.jpg,concrete3k,concrete3k::470,neutral,-0.0055063347591832,-0.7597895,1.6858369
concrete3k::470_28.jpg,concrete3k,concrete3k::470,improved,0.2502732373157166,-0.9949187,4.0942883
concrete3k::470_32.jpg,concrete3k,concrete3k::470,degraded,-0.0236819434679531,-0.8895888,1.7273679
concrete3k::470_33.jpg,concrete3k,concrete3k::470,degraded,-0.0204037354231192,-0.9893228,1.5845182
concrete3k::470_38.jpg,concrete3k,concrete3k::470,improved,0.0510826088485701,-1.1609747,2.3840885
concrete3k::470_4.jpg,concrete3k,concrete3k::470,neutral,0.0054394774556246,-1.4742347,2.2423391
concrete3k::470_44.jpg,concrete3k,concrete3k::470,improved,0.011824909157574,-1.1222023,2.008489
concrete3k::470_45.jpg,concrete3k,concrete3k::470,neutral,-0.0063994541148064,-1.8907173,3.1713724
concrete3k::470_5.jpg,concrete3k,concrete3k::470,improved,0.0259710160840419,-1.055086,2.3553753
concrete3k::470_9.jpg,concrete3k,concrete3k::470,neutral,-0.0094704823551255,-1.0781382,2.1846688
concrete3k::471_21.jpg,concrete3k,concrete3k::471,improved,0.0109181894002577,-1.4170698,2.2356226
concrete3k::471_26.jpg,concrete3k,concrete3k::471,neutral,0.0055920623377689,-2.0031056,1.9070799
concrete3k::471_27.jpg,concrete3k,concrete3k::471,improved,0.0631037476547636,-1.9179978,0.22628458
concrete3k::471_28.jpg,concrete3k,concrete3k::471,neutral,0.0021328616879953,-1.7969309,3.7807443
concrete3k::471_31.jpg,concrete3k,concrete3k::471,neutral,0.0070401831899322,-2.995163,0.25326812
concrete3k::471_32.jpg,concrete3k,concrete3k::471,neutral,0.0020769412214198,-1.5209211,2.148779
concrete3k::471_37.jpg,concrete3k,concrete3k::471,degraded,-0.0108524508808733,-2.4239175,1.0070888
concrete3k::472_2.jpg,concrete3k,concrete3k::472,improved,0.0145818067622736,-1.7043717,3.7335026
concrete3k::472_20.jpg,concrete3k,concrete3k::472,neutral,-0.0052176910362392,-0.44734067,2.2830794
concrete3k::472_26.jpg,concrete3k,concrete3k::472,neutral,0.0035610620461287,-1.0714959,0.6530838
concrete3k::472_32.jpg,concrete3k,concrete3k::472,neutral,-0.0070768995214164,-0.7930114,0.61615103
concrete3k::472_42.jpg,concrete3k,concrete3k::472,degraded,-0.0755334104255945,-0.7330484,3.5387778
concrete3k::472_9.jpg,concrete3k,concrete3k::472,degraded,-0.0306581026702958,-1.7055783,0.5359125
concrete3k::475_20.jpg,concrete3k,concrete3k::475,neutral,0.0023668379202285,-1.2630372,1.0198085
concrete3k::475_31.jpg,concrete3k,concrete3k::475,neutral,0.0009626194419913,-1.9924517,-0.7471465
concrete3k::475_4.jpg,concrete3k,concrete3k::475,neutral,0.0036725801389341,-1.3377475,2.3281999
concrete3k::476_26.jpg,concrete3k,concrete3k::476,degraded,-0.0154368049612456,-1.9270855,-0.3430284
concrete3k::476_27.jpg,concrete3k,concrete3k::476,degraded,-0.0169411564633419,-1.4270254,2.517654
concrete3k::476_3.jpg,concrete3k,concrete3k::476,improved,0.0195243944163107,-2.1021628,0.39997327
concrete3k::476_33.jpg,concrete3k,concrete3k::476,degraded,-0.0506486026794803,-1.8942708,-0.46650025
concrete3k::476_39.jpg,concrete3k,concrete3k::476,improved,0.0310297619285028,-1.1342895,0.30908793
concrete3k::476_45.jpg,concrete3k,concrete3k::476,neutral,0.0067389873779422,-2.0264401,-0.75296307
concrete3k::476_7.jpg,concrete3k,concrete3k::476,improved,0.1295477718443135,-1.9709052,2.1881785
concrete3k::476_9.jpg,concrete3k,concrete3k::476,neutral,0.0030607500159952,-2.0817504,0.18758157
concrete3k::477_14.jpg,concrete3k,concrete3k::477,degraded,-0.0351841715705998,-1.8790365,0.43196112
concrete3k::477_26.jpg,concrete3k,concrete3k::477,improved,0.0163170427330351,-1.2146236,0.09092807
concrete3k::477_38.jpg,concrete3k,concrete3k::477,improved,0.0129761688253714,-1.1005276,0.23057918
concrete3k::477_44.jpg,concrete3k,concrete3k::477,improved,0.0131307475632463,-0.68181545,0.72361267
concrete3k::478_31.jpg,concrete3k,concrete3k::478,improved,0.027531816156868,-1.0932544,3.2200289
concrete3k::478_38.jpg,concrete3k,concrete3k::478,neutral,0.0,-1.4482586,3.3481731
concrete3k::479_18.jpg,concrete3k,concrete3k::479,degraded,-0.0114112260524424,-1.8445259,3.8959782
concrete3k::479_19.jpg,concrete3k,concrete3k::479,improved,0.0392670157068063,-1.2239852,3.4797146
concrete3k::479_21.jpg,concrete3k,concrete3k::479,improved,0.0101610904584882,-0.19208412,3.32173
concrete3k::479_24.jpg,concrete3k,concrete3k::479,degraded,-0.1320467858676317,-1.4168152,2.6721594
concrete3k::479_31.jpg,concrete3k,concrete3k::479,neutral,0.0055074744295829,-0.97771645,3.5867558
concrete3k::479_36.jpg,concrete3k,concrete3k::479,degraded,-0.0158405602830814,-1.3804511,1.2421963
concrete3k::479_4.jpg,concrete3k,concrete3k::479,degraded,-0.021289286042002,-1.3492352,1.4934211
concrete3k::479_5.jpg,concrete3k,concrete3k::479,improved,0.1316119866521293,-0.82368386,3.3971128
concrete3k::479_9.jpg,concrete3k,concrete3k::479,neutral,0.0091173996635424,-0.6149268,3.2994618
concrete3k::480_33.jpg,concrete3k,concrete3k::480,neutral,-0.007230657989877,-1.5073547,1.7589687
concrete3k::480_36.jpg,concrete3k,concrete3k::480,degraded,-0.0361621926301698,-2.1296127,2.5117986
concrete3k::480_37.jpg,concrete3k,concrete3k::480,degraded,-0.0213902404793614,-1.9550815,0.31068403
concrete3k::480_38.jpg,concrete3k,concrete3k::480,degraded,-0.0158940152726677,-1.6561131,1.9931222
concrete3k::480_9.jpg,concrete3k,concrete3k::480,degraded,-0.0381713487050963,-2.0278685,1.38511
concrete3k::482_20.jpg,concrete3k,concrete3k::482,degraded,-0.0160778526855897,-1.5994172,3.6452138
concrete3k::482_26.jpg,concrete3k,concrete3k::482,neutral,0.0086631500328495,-1.4812186,-0.16510844
concrete3k::482_31.jpg,concrete3k,concrete3k::482,degraded,-0.0260235072148474,-1.1314405,0.9908997
concrete3k::482_32.jpg,concrete3k,concrete3k::482,improved,0.0175757812659985,-1.1023494,2.0448692
concrete3k::482_37.jpg,concrete3k,concrete3k::482,degraded,-0.0246298983494573,-1.590821,0.16295533
concrete3k::482_4.jpg,concrete3k,concrete3k::482,neutral,-0.0075172868709562,-1.2640665,2.6720762
concrete3k::482_42.jpg,concrete3k,concrete3k::482,neutral,0.0022779736266037,-2.3432076,0.90070504
concrete3k::482_43.jpg,concrete3k,concrete3k::482,neutral,0.0047051798775936,-1.6779336,3.2729063
concrete3k::482_5.jpg,concrete3k,concrete3k::482,degraded,-0.0268852236951637,-2.4128513,1.2057036
concrete3k::483_15.jpg,concrete3k,concrete3k::483,degraded,-0.0165815369676544,-1.3529869,0.90909755
concrete3k::483_32.jpg,concrete3k,concrete3k::483,neutral,-0.0007382769514748,-1.9548459,2.4827764
concrete3k::483_37.jpg,concrete3k,concrete3k::483,degraded,-0.0429163662341767,-1.3623592,3.529082
concrete3k::483_5.jpg,concrete3k,concrete3k::483,neutral,-0.0091127523871165,-0.35469705,2.8729653
concrete3k::485_16.jpg,concrete3k,concrete3k::485,neutral,0.0004321977536092,-2.7638352,0.5166593
concrete3k::485_34.jpg,concrete3k,concrete3k::485,degraded,-0.0965470855084971,-2.47688,0.98323804
concrete3k::485_4.jpg,concrete3k,concrete3k::485,degraded,-0.7180139361288347,-2.773716,0.8308391
concrete3k::485_41.jpg,concrete3k,concrete3k::485,improved,0.0153922794746914,-1.8070501,2.1227517
concrete3k::485_46.jpg,concrete3k,concrete3k::485,degraded,-0.0384263875041541,-1.2079284,3.6903598
concrete3k::485_9.jpg,concrete3k,concrete3k::485,degraded,-0.0154149196869582,-2.6018717,1.3726121
concrete3k::486_10.jpg,concrete3k,concrete3k::486,neutral,-0.0043512467095784,-1.4867597,-0.2138802
concrete3k::486_26.jpg,concrete3k,concrete3k::486,neutral,-0.0028758025937473,-0.4142864,2.4341846
concrete3k::486_31.jpg,concrete3k,concrete3k::486,degraded,-0.0205863815782653,-0.5442515,1.7213938
concrete3k::486_4.jpg,concrete3k,concrete3k::486,neutral,0.007366037553254,-0.25904667,3.0118124
concrete3k::486_5.jpg,concrete3k,concrete3k::486,neutral,-0.0041190740085076,-0.63898003,1.2096643
concrete3k::487_10.jpg,concrete3k,concrete3k::487,degraded,-0.0297235385218261,-0.940813,1.1913652
concrete3k::487_11.jpg,concrete3k,concrete3k::487,degraded,-0.1025172538451484,-1.5744755,1.0722722
concrete3k::487_15.jpg,concrete3k,concrete3k::487,degraded,-0.0224075682304698,-0.72342044,2.109555
concrete3k::487_16.jpg,concrete3k,concrete3k::487,neutral,-0.0075642887255049,-1.4953629,0.23580495
concrete3k::487_21.jpg,concrete3k,concrete3k::487,improved,0.0250813740045802,-1.0884457,0.3104468
concrete3k::487_25.jpg,concrete3k,concrete3k::487,degraded,-0.0398249867194879,-1.654824,0.91524
concrete3k::487_26.jpg,concrete3k,concrete3k::487,neutral,0.0008894900851179,-0.5105393,1.8371017
concrete3k::487_31.jpg,concrete3k,concrete3k::487,degraded,-0.1084501730549226,-1.2383947,0.24047102
concrete3k::487_5.jpg,concrete3k,concrete3k::487,degraded,-0.0132574503868146,-2.0178804,-0.077223405
concrete3k::488_20.jpg,concrete3k,concrete3k::488,degraded,-0.0458935128077102,-0.8299691,1.880239
concrete3k::488_21.jpg,concrete3k,concrete3k::488,degraded,-0.0153155164700267,-1.5785253,-0.17360166
concrete3k::488_23.jpg,concrete3k,concrete3k::488,degraded,-0.1229655962831147,-0.73897505,3.1918414
concrete3k::488_27.jpg,concrete3k,concrete3k::488,degraded,-0.0183757589057128,-0.67642236,1.7905313
concrete3k::488_29.jpg,concrete3k,concrete3k::488,degraded,-0.0437674752512657,-0.5423393,1.9724007
concrete3k::488_38.jpg,concrete3k,concrete3k::488,neutral,-0.0023299341896367,-1.4404649,-0.035797164
concrete3k::488_43.jpg,concrete3k,concrete3k::488,degraded,-0.014283998825863,-0.9374725,1.6412424
concrete3k::488_44.jpg,concrete3k,concrete3k::488,neutral,-0.0091064787893146,-0.7790721,2.303044
concrete3k::488_9.jpg,concrete3k,concrete3k::488,degraded,-0.1287721953676308,-1.2169062,0.4184426
concrete3k::489_14.jpg,concrete3k,concrete3k::489,degraded,-0.0143006186611107,-1.4355187,0.5501073
concrete3k::489_2.jpg,concrete3k,concrete3k::489,degraded,-0.0191842229277008,-1.5325589,0.9247505
concrete3k::489_20.jpg,concrete3k,concrete3k::489,degraded,-0.3756482142011031,-0.97807455,1.9106698
concrete3k::489_27.jpg,concrete3k,concrete3k::489,degraded,-0.0243289831912257,-0.68235105,1.7583175
concrete3k::489_33.jpg,concrete3k,concrete3k::489,improved,0.0363639253297237,-1.0852768,2.6682014
concrete3k::489_38.jpg,concrete3k,concrete3k::489,degraded,-0.0249956150762918,-1.4776285,0.4355723
concrete3k::489_8.jpg,concrete3k,concrete3k::489,degraded,-0.0110984465123998,-1.4685552,0.47089282
concrete3k::490_15.jpg,concrete3k,concrete3k::490,neutral,-0.0041477418801953,-1.1071876,1.3417673
concrete3k::490_26.jpg,concrete3k,concrete3k::490,degraded,-0.0100910550226618,-0.84162635,0.11222807
concrete3k::490_32.jpg,concrete3k,concrete3k::490,degraded,-0.0210583153347732,-0.20109376,3.1213639
concrete3k::490_44.jpg,concrete3k,concrete3k::490,neutral,-0.0052550908692795,-0.4273597,3.352451
concrete3k::490_5.jpg,concrete3k,concrete3k::490,degraded,-0.0364261168384879,-0.39608696,3.7643266
concrete3k::491_14.jpg,concrete3k,concrete3k::491,degraded,-0.0475919685660728,-1.1500567,0.81396776
concrete3k::491_15.jpg,concrete3k,concrete3k::491,degraded,-0.4960831489351738,-1.2922897,3.4695268
concrete3k::491_2.jpg,concrete3k,concrete3k::491,neutral,-0.0061207609594705,-0.66034687,3.75322
concrete3k::491_21.jpg,concrete3k,concrete3k::491,neutral,-0.0001994160496056,-1.1705574,3.1878624
concrete3k::491_25.jpg,concrete3k,concrete3k::491,neutral,-0.0068393003440255,-0.8562546,3.9562395
concrete3k::491_26.jpg,concrete3k,concrete3k::491,neutral,-0.0022880742392172,-1.1096834,0.18461125
concrete3k::491_3.jpg,concrete3k,concrete3k::491,neutral,0.0097503733076919,-0.8516009,0.24652088
concrete3k::491_31.jpg,concrete3k,concrete3k::491,degraded,-0.0378900550769609,-1.049567,1.0115277
concrete3k::491_38.jpg,concrete3k,concrete3k::491,neutral,0.0068527547213516,-0.5905739,2.805183
concrete3k::491_43.jpg,concrete3k,concrete3k::491,improved,0.2426254034799453,-0.709757,3.4604208
concrete3k::491_44.jpg,concrete3k,concrete3k::491,neutral,-0.0014712180780549,-1.1497394,0.7691864
concrete3k::493_11.jpg,concrete3k,concrete3k::493,neutral,0.0089036843238523,-0.92726904,2.5612118
concrete3k::493_28.jpg,concrete3k,concrete3k::493,neutral,0.0060342026694767,-1.1888484,1.5640625
concrete3k::493_33.jpg,concrete3k,concrete3k::493,degraded,-0.0135538334830788,-0.95068574,3.2490847
concrete3k::493_34.jpg,concrete3k,concrete3k::493,neutral,0.0006944318531518,-1.1484919,2.3375542
concrete3k::493_39.jpg,concrete3k,concrete3k::493,neutral,0.0082706959145063,-1.2480096,1.6458743
concrete3k::493_45.jpg,concrete3k,concrete3k::493,neutral,0.0012896670860382,-0.93556726,3.03647
concrete3k::496_12.jpg,concrete3k,concrete3k::496,degraded,-0.0247886562491723,-2.5627596,0.879923
concrete3k::496_18.jpg,concrete3k,concrete3k::496,degraded,-0.0454584897007842,-1.7238954,3.7225873
concrete3k::496_21.jpg,concrete3k,concrete3k::496,degraded,-0.0293062479045813,-1.8585604,1.7275989
concrete3k::496_26.jpg,concrete3k,concrete3k::496,improved,0.0436997482311731,-1.59742,2.722201
concrete3k::496_6.jpg,concrete3k,concrete3k::496,improved,0.1096179201389129,-2.010024,4.0490456
concrete3k::497_11.jpg,concrete3k,concrete3k::497,improved,0.0271689400407303,-1.1987537,3.7560964
concrete3k::497_12.jpg,concrete3k,concrete3k::497,improved,0.0817031100873895,-0.9868756,3.1843352
concrete3k::497_18.jpg,concrete3k,concrete3k::497,neutral,0.0020104729126183,-1.9590667,1.0874314
concrete3k::497_22.jpg,concrete3k,concrete3k::497,degraded,-0.0451584777415784,-0.553102,1.9232146
concrete3k::497_25.jpg,concrete3k,concrete3k::497,degraded,-0.0375642934418856,-0.94930285,3.0391335
concrete3k::497_31.jpg,concrete3k,concrete3k::497,degraded,-0.0483678191044695,-0.6638763,1.8290632
concrete3k::497_39.jpg,concrete3k,concrete3k::497,degraded,-0.0206149814301658,-0.2783051,2.5450344
concrete3k::498_14.jpg,concrete3k,concrete3k::498,neutral,0.0,-0.46258968,3.869812
concrete3k::498_15.jpg,concrete3k,concrete3k::498,improved,0.0488262719213229,-0.4002462,3.77314
concrete3k::498_18.jpg,concrete3k,concrete3k::498,degraded,-0.0156733347081873,-1.1065512,2.7940269
concrete3k::498_21.jpg,concrete3k,concrete3k::498,neutral,-0.0032791389027285,-1.2234741,1.2211756
concrete3k::498_27.jpg,concrete3k,concrete3k::498,improved,0.0190027393898528,-0.69462556,0.99491596
concrete3k::498_28.jpg,concrete3k,concrete3k::498,degraded,-0.0138067753416085,-0.74247944,1.4876332
concrete3k::498_8.jpg,concrete3k,concrete3k::498,improved,0.0239785007172188,-2.306867,1.540444
concrete3k::498_9.jpg,concrete3k,concrete3k::498,degraded,-0.0253233806222623,-1.2084199,3.7127662
concrete3k::499_16.jpg,concrete3k,concrete3k::499,improved,0.0182321715436178,-2.2707536,1.4383991
concrete3k::499_19.jpg,concrete3k,concrete3k::499,degraded,-0.0101020730295695,-1.1640036,1.74031
concrete3k::499_28.jpg,concrete3k,concrete3k::499,degraded,-0.0193859917106976,-0.8747233,1.3234519
concrete3k::499_38.jpg,concrete3k,concrete3k::499,degraded,-0.0127782536796113,-0.71994877,1.633522
concrete3k::499_47.jpg,concrete3k,concrete3k::499,neutral,-0.0061694651369765,-0.32118464,2.6828287
concrete3k::500_16.jpg,concrete3k,concrete3k::500,neutral,0.00890814975322,-1.1279825,1.5768025
concrete3k::500_17.jpg,concrete3k,concrete3k::500,degraded,-0.0166040100250626,-1.2440978,1.4077266
concrete3k::500_19.jpg,concrete3k,concrete3k::500,neutral,-0.0077192597411758,-1.2476948,1.6404809
concrete3k::500_20.jpg,concrete3k,concrete3k::500,degraded,-0.073857308429454,-0.7238315,3.6260293
concrete3k::500_28.jpg,concrete3k,concrete3k::500,neutral,-0.0086068820027486,-0.4472825,1.9591722
concrete3k::500_37.jpg,concrete3k,concrete3k::500,degraded,-0.0821570961527504,-0.5166903,3.1867678
concrete3k::500_38.jpg,concrete3k,concrete3k::500,degraded,-0.0291901233521904,-0.5749431,1.936015
concrete3k::501_13.jpg,concrete3k,concrete3k::501,improved,0.0139201699655401,-0.4989241,0.62541026
concrete3k::501_19.jpg,concrete3k,concrete3k::501,neutral,0.0032899414145963,-0.76800936,0.89218163
concrete3k::501_20.jpg,concrete3k,concrete3k::501,improved,0.0185630297553286,-0.4896181,1.5332963
concrete3k::501_25.jpg,concrete3k,concrete3k::501,improved,0.0690131742892135,-0.71453553,0.049065515
concrete3k::501_26.jpg,concrete3k,concrete3k::501,neutral,0.0095762166797683,-1.0223477,0.29732308
concrete3k::501_32.jpg,concrete3k,concrete3k::501,degraded,-0.0732872178148619,-0.43265718,2.5493162
concrete3k::501_6.jpg,concrete3k,concrete3k::501,improved,0.0106817540822987,-0.5261491,1.9934622
concrete3k::501_7.jpg,concrete3k,concrete3k::501,improved,0.0372311579153457,-0.8587927,0.8419818
concrete3k::503_1.jpg,concrete3k,concrete3k::503,improved,0.0149362634444296,-1.4235466,3.2747512
concrete3k::503_12.jpg,concrete3k,concrete3k::503,degraded,-0.0248266615821578,-1.2969098,1.8888841
concrete3k::503_20.jpg,concrete3k,concrete3k::503,degraded,-0.0353673285613813,-0.08021132,3.032385
concrete3k::503_8.jpg,concrete3k,concrete3k::503,degraded,-0.0292956553432989,-1.761609,0.9579305
concrete3k::504_11.jpg,concrete3k,concrete3k::504,neutral,0.0078405077613015,-0.80559146,0.044327084
concrete3k::504_2.jpg,concrete3k,concrete3k::504,degraded,-1.0,-0.5521224,3.8993187
concrete3k::504_20.jpg,concrete3k,concrete3k::504,neutral,-0.0026413100898046,-0.59866923,0.6806093
concrete3k::504_21.jpg,concrete3k,concrete3k::504,degraded,-0.0277847262755125,-0.7267323,3.610334
concrete3k::504_29.jpg,concrete3k,concrete3k::504,improved,0.0150839358318101,-0.5607053,0.9484249
concrete3k::504_39.jpg,concrete3k,concrete3k::504,degraded,-0.016636160925201,-1.2325809,1.3953098
concrete3k::504_9.jpg,concrete3k,concrete3k::504,degraded,-0.022319173625075,-1.263965,0.6175919
concrete3k::506_16.jpg,concrete3k,concrete3k::506,neutral,-0.0093961017944615,-0.8928753,0.728781
concrete3k::506_38.jpg,concrete3k,concrete3k::506,improved,0.042873929061221,-0.22185296,2.508097
concrete3k::506_39.jpg,concrete3k,concrete3k::506,improved,0.0219882351306661,-0.18121627,0.7168074
concrete3k::506_4.jpg,concrete3k,concrete3k::506,degraded,-0.0214661132509585,-0.7837546,2.853999
concrete3k::506_44.jpg,concrete3k,concrete3k::506,improved,0.0920433277139088,-0.39213714,2.6208396
concrete3k::506_45.jpg,concrete3k,concrete3k::506,improved,0.0171746059180567,-0.08234733,0.7516139
concrete3k::507_15.jpg,concrete3k,concrete3k::507,neutral,0.009177747837555,-0.64189005,1.6977807
concrete3k::507_20.jpg,concrete3k,concrete3k::507,improved,0.0132211538461538,-0.40565258,0.7365687
concrete3k::507_21.jpg,concrete3k,concrete3k::507,neutral,-0.0041139629129313,-0.6092737,0.38310248
concrete3k::507_22.jpg,concrete3k,concrete3k::507,improved,0.0103619048085283,-0.33678392,2.0960355
concrete3k::507_23.jpg,concrete3k,concrete3k::507,degraded,-0.021404978696533,-0.30732748,2.7884035
concrete3k::507_24.jpg,concrete3k,concrete3k::507,degraded,-0.0824871677778917,-1.3407277,3.134714
concrete3k::507_25.jpg,concrete3k,concrete3k::507,neutral,-0.0086022011671106,-1.271477,1.6822801
concrete3k::507_26.jpg,concrete3k,concrete3k::507,degraded,-0.0108031079201891,-1.249562,1.3550854
concrete3k::507_32.jpg,concrete3k,concrete3k::507,degraded,-0.0186090183785697,-1.0237621,3.317838
concrete3k::508_11.jpg,concrete3k,concrete3k::508,neutral,0.0011674245758153,-1.0056099,3.9178457
concrete3k::508_20.jpg,concrete3k,concrete3k::508,degraded,-0.0183499968268564,-1.768583,1.3185067
concrete3k::508_46.jpg,concrete3k,concrete3k::508,degraded,-0.0683735512648248,-0.9955177,3.2428617
concrete3k::508_47.jpg,concrete3k,concrete3k::508,degraded,-0.0398497921647188,-1.3361716,0.6441288
concrete3k::508_8.jpg,concrete3k,concrete3k::508,degraded,-0.1581406493350905,-0.3295785,1.9739115
concrete3k::508_9.jpg,concrete3k,concrete3k::508,improved,0.0142029239158669,-0.8679389,0.5471442
concrete3k::509_17.jpg,concrete3k,concrete3k::509,degraded,-0.015912061622421,-0.4330219,1.991063
concrete3k::509_19.jpg,concrete3k,concrete3k::509,degraded,-0.0131387429910114,-0.9357974,3.2432284
concrete3k::509_21.jpg,concrete3k,concrete3k::509,degraded,-0.0532220244653501,-0.9666514,3.82507
concrete3k::509_27.jpg,concrete3k,concrete3k::509,degraded,-0.0105861796729974,-0.42693546,2.5211256
concrete3k::509_28.jpg,concrete3k,concrete3k::509,degraded,-0.0491934807351347,-0.39693913,2.0992208
concrete3k::509_29.jpg,concrete3k,concrete3k::509,degraded,-0.0152794204863706,-0.73502636,-0.06659205
concrete3k::509_9.jpg,concrete3k,concrete3k::509,degraded,-0.0141583054626532,-0.6736223,2.1555226
concrete3k::510_1.jpg,concrete3k,concrete3k::510,neutral,0.0,-0.79595566,4.039076
concrete3k::510_11.jpg,concrete3k,concrete3k::510,neutral,-0.0042477602718566,-0.55296665,0.15584913
concrete3k::510_12.jpg,concrete3k,concrete3k::510,neutral,-0.0096200147632831,-0.71037143,0.054959293
concrete3k::510_13.jpg,concrete3k,concrete3k::510,degraded,-0.0113088891521541,-0.651765,3.219988
concrete3k::510_21.jpg,concrete3k,concrete3k::510,improved,0.0189783532362363,-0.64046985,0.06828809
concrete3k::510_31.jpg,concrete3k,concrete3k::510,neutral,-0.0089076143724049,-0.6657258,1.9100271
concrete3k::510_9.jpg,concrete3k,concrete3k::510,degraded,-0.0198473282442748,-0.24942541,0.8695413
concrete3k::511_1.jpg,concrete3k,concrete3k::511,degraded,-0.0496041411210487,-1.1531414,3.2037833
concrete3k::511_17.jpg,concrete3k,concrete3k::511,degraded,-0.0128317668540705,0.08865404,2.8081264
concrete3k::511_19.jpg,concrete3k,concrete3k::511,neutral,0.0023829381627545,-0.07068957,0.9166771
concrete3k::511_27.jpg,concrete3k,concrete3k::511,neutral,-0.0099380302748811,0.14745271,2.4012556
concrete3k::511_37.jpg,concrete3k,concrete3k::511,degraded,-0.013919464982009,-0.40073135,0.60957146
concrete3k::511_38.jpg,concrete3k,concrete3k::511,degraded,-0.0225069594604407,-0.7703083,0.118000194
concrete3k::511_39.jpg,concrete3k,concrete3k::511,neutral,-0.0051247441002452,-1.0390202,1.6319476
concrete3k::511_8.jpg,concrete3k,concrete3k::511,degraded,-0.0243852139462247,-0.36435634,3.219645
concrete3k::512_17.jpg,concrete3k,concrete3k::512,improved,0.0548489132398269,0.04858044,0.7577916
concrete3k::512_18.jpg,concrete3k,concrete3k::512,improved,0.0244516889946805,-0.07339605,0.4054272
concrete3k::512_19.jpg,concrete3k,concrete3k::512,neutral,0.0001093228837801,-0.056348942,0.49652144
concrete3k::512_27.jpg,concrete3k,concrete3k::512,neutral,0.0021743626426897,0.1502581,0.8579386
concrete3k::512_29.jpg,concrete3k,concrete3k::512,neutral,0.0042675567163464,-0.20756689,0.5776436
